weekid,week_position,song,performer,weeks_on_chart,peak_position,spotify_track_duration_ms,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2018-02-03,97,My Dawg,Lil Baby,6,77,215423,true,0.942,0.559,10,-6.406,false,0.0638,0.0424,0.0,0.0938,0.582,133.01,4
1960-06-11,97,I'll Be Seeing You,The Five Satins,6,79,165533,false,0.223,0.28,10,-12.39,true,0.0288,0.358,0.0,0.103,0.303,101.609,3
1997-08-16,97,Everything You Want,Ray J,6,83,311866,false,0.629,0.708,11,-3.647,false,0.0603,0.314,0.0000063,0.227,0.837,176.536,4
1978-07-01,97,Georgia On My Mind,Willie Nelson,6,84,257040,false,0.33,0.23,0,-14.538,true,0.0484,0.789,0.000213,0.0678,0.183,68.473,4
1975-03-01,97,Isn't It Lonely Together,Stark & McBrien,6,85,,,,,,,,,,,,,,
1997-11-08,97,Go Away,Lorrie Morgan,6,85,169333,false,0.623,0.709,2,-5.824,true,0.0334,0.113,0.0,0.361,0.544,107.343,4
2001-08-18,97,Miss California,Dante Thomas Featuring Pras,6,85,,,,,,,,,,,,,,
1994-06-04,97,El Trago (The Drink),2 In A Room,6,86,334304,false,0.814,0.938,6,-5.557,false,0.0847,0.000703,0.415,0.801,0.576,125.008,4
1991-12-28,97,Groovin',UB40,6,90,229973,false,0.817,0.561,2,-13.311,true,0.0539,0.00204,0.00879,0.0421,0.904,99.02,4
1999-02-27,97,Hot Spot,Foxy Brown,6,91,230000,true,0.894,0.773,7,-6.971,true,0.336,0.000719,0.0000265,0.0388,0.622,92.952,4
1971-10-30,97,Everything's Alright,Yvonne Elliman,6,92,314737,false,0.416,0.573,4,-8.25,true,0.0464,0.221,0.0,0.0922,0.563,132.946,5
2011-02-26,97,Make It Rain,Travis Porter,6,92,239493,true,0.926,0.69,1,-4.327,false,0.175,0.078,0.0,0.228,0.387,128.952,4
2008-10-04,98,Get Back,Demi Lovato,6,43,200213,false,0.554,0.849,0,-3.618,true,0.106,0.00597,0.0,0.0431,0.74,75.973,4
1974-11-16,98,I Can't Leave You Alone,George McCrae,6,50,190813,false,0.738,0.643,0,-10.299,true,0.028,0.194,0.00565,0.136,0.912,111.197,4
1989-12-16,98,I'm Not The Man I Used To Be,Fine Young Cannibals,6,54,258866,false,0.811,0.629,7,-12.571,false,0.0363,0.206,0.161,0.0564,0.867,110.42,4
1999-10-09,98,I Love You Came Too Late,Joey McIntyre,6,54,194400,false,0.708,0.758,0,-5.94,true,0.0239,0.169,0.0,0.106,0.767,97.979,4
1979-08-25,98,Love Me Tonight,Blackjack,6,62,,,,,,,,,,,,,,
1982-08-21,98,Foolin' Yourself,Aldo Nova,6,65,214773,false,0.315,0.739,2,-6.976,true,0.0411,0.492,0.0,0.14,0.687,133.072,4
1987-07-04,98,If I Was Your Girlfriend,Prince,6,67,301733,false,0.87,0.366,1,-18.998,true,0.0977,0.46,0.0139,0.071,0.819,96.74,4
1981-08-22,98,Medley II,Stars On 45,6,67,,,,,,,,,,,,,,
1981-05-02,98,Lover,Michael Stanley Band,6,68,290000,false,0.589,0.631,4,-9.099,true,0.0334,0.112,0.000154,0.0708,0.422,128.375,4
1978-10-07,98,Let's Get Crazy Tonight,Rupert Holmes,6,72,212986,false,0.784,0.691,5,-8.426,true,0.0309,0.0639,0.0000047,0.07,0.965,113.804,4
1982-09-18,98,In The Driver's Seat,John Schneider,6,72,162293,false,0.642,0.889,2,-5.62,false,0.0494,0.375,0.0,0.18,0.764,163.351,4
1995-01-07,98,Missing You,Steve Perry,6,74,227826,false,0.403,0.282,10,-7.95,true,0.0287,0.694,0.0,0.0914,0.204,128.113,4
1982-09-04,98,Luanne,Foreigner,6,75,207493,false,0.6,0.869,2,-5.362,true,0.0411,0.00295,0.0,0.12,0.784,141.133,4
1972-01-15,98,Love Potion Number Nine,The Coasters,6,76,,,,,,,,,,,,,,
1986-08-02,98,If Anybody Had A Heart,John Waite,6,76,,,,,,,,,,,,,,
1988-06-11,98,Get It,Stevie Wonder & Michael Jackson,6,80,272693,false,0.768,0.572,11,-15.655,false,0.0375,0.0331,0.315,0.11,0.944,117.997,4
1983-07-09,98,Fade Away,Loz Netto,6,82,,,,,,,,,,,,,,
1979-01-06,98,Mañana,Jimmy Buffett,6,84,256959,false,,,,,,,,,,,,
1980-10-18,98,I've Just Begun To Love You,Dynasty,6,87,395039,false,0.866,0.531,0,-9.313,false,0.0542,0.0852,0.0,0.11,0.906,114.919,4
1994-04-16,98,I Like To Move It,Reel 2 Real Featuring The Mad Stuntman,6,89,230760,false,0.863,0.781,5,-8.546,false,0.0785,0.0394,0.000292,0.125,0.764,122.938,4
1986-04-05,98,I Found Someone,Laura Branigan,6,90,240986,false,0.711,0.737,1,-5.416,false,0.0263,0.194,0.0192,0.0696,0.303,102.031,4
1985-06-29,98,Freak-A-Ristic,Atlantic Starr,6,90,,,,,,,,,,,,,,
2003-12-27,98,I Can't Take You Anywhere,Scotty Emerick With Toby Keith,6,91,,,,,,,,,,,,,,
1975-08-16,98,Honey Trippin',The Mystic Moods,6,98,193840,false,0.69,0.473,5,-16.322,true,0.0338,0.0625,0.0937,0.193,0.969,127.774,4
1983-04-02,99,Land Of A Thousand Dances,The J. Geils Band,6,60,210640,false,0.326,0.804,4,-13.688,true,0.0708,0.00456,0.00339,0.654,0.567,170.945,4
1981-03-14,99,Fireflies,Fleetwood Mac,6,60,283640,false,0.536,0.675,6,-13.87,true,0.0357,0.206,0.00146,0.831,0.575,133.183,4
1974-12-21,99,I'll Be Your Everything,Percy Sledge,6,62,202840,false,0.528,0.245,0,-13.35,true,0.0312,0.636,0.0,0.0825,0.376,124.944,4
1984-06-09,99,King Of Suede,"""Weird Al"" Yankovic",6,62,255373,false,0.78,0.808,11,-10.056,false,0.0382,0.271,0.0,0.0958,0.569,128.505,4
1980-03-29,99,It's Like We Never Said Goodbye,Crystal Gayle,6,63,211826,false,0.719,0.626,11,-6.517,true,0.0293,0.604,0.0,0.147,0.648,120.644,4
1959-11-14,99,I Don't Know,Ruth Brown,6,64,173733,false,0.727,0.296,8,-7.851,true,0.0381,0.642,0.00195,0.0815,0.592,101.006,4
1980-07-19,99,I'm Happy Just To Dance With You,Anne Murray,6,64,227306,false,0.568,0.337,6,-12.948,true,0.0282,0.239,0.0000195,0.0672,0.618,76.915,4
1979-01-06,99,Light The Sky On Fire,Jefferson Starship,6,66,307666,false,0.351,0.81,0,-9.735,true,0.137,0.0619,0.000104,0.0901,0.573,159.414,4
1985-02-23,99,Invitation To Dance,Kim Carnes,6,68,219346,false,0.823,0.931,0,-5.191,true,0.0306,0.225,0.00000318,0.301,0.963,122.774,4
1987-12-19,99,Guaranteed For Life,Millions Like Us,6,69,,,,,,,,,,,,,,
1999-07-10,99,Hello L.O.V.E.,John Michael Montgomery,6,71,,,,,,,,,,,,,,
1986-04-05,99,Heart's On Fire,John Cafferty,6,76,252920,false,0.576,0.896,7,-8.026,true,0.04,0.0317,0.0,0.211,0.617,136.586,4
1986-03-22,99,It's All Right (Baby's Coming Back),Eurythmics,6,78,,,,,,,,,,,,,,
1990-11-24,99,Love Is The Ritual,Styx,6,80,229226,false,0.589,0.917,8,-7.624,true,0.0625,0.0336,0.0,0.366,0.621,103.702,4
1990-01-13,99,I Don't Know,Michael Morales,6,81,236840,false,0.594,0.611,3,-11.121,true,0.0335,0.518,0.0,0.121,0.572,97.092,4
1992-09-19,99,Keep It Comin' (Dance Till You Can't Dance No More!),C+C Music Factory,6,83,,,,,,,,,,,,,,
1993-09-18,99,In My Nature,Nuttin' Nyce,6,83,219240,false,0.65,0.945,7,-4.121,true,0.0504,0.00642,0.000341,0.244,0.847,92.0,4
2003-03-22,99,"Ma, I Don't Love Her",Clipse Featuring Faith Evans,6,86,257493,true,0.802,0.757,6,-3.152,false,0.271,0.4,0.0,0.0389,0.922,97.181,4
1992-02-08,99,I'll Take You There,BeBe & CeCe Winans Featuring Mavis Staples,6,90,259866,false,0.701,0.674,7,-10.153,true,0.0526,0.0416,0.000138,0.0874,0.88,99.019,4
1994-01-22,99,Here Come The Lords,Lords Of The Underground,6,93,258000,true,0.884,0.643,4,-8.593,false,0.238,0.0881,0.0000173,0.162,0.162,98.084,4
1991-02-23,99,Jealousy,The Adventures Of Stevie V,6,94,215402,false,0.85,0.742,4,-7.747,false,0.0733,0.0338,0.00000513,0.0743,0.686,118.808,4
1979-08-18,100,Going Through The Motions,Hot Chocolate,6,53,251026,false,0.716,0.64,5,-8.167,true,0.0314,0.0578,0.0811,0.275,0.928,112.538,4
1984-05-05,100,I'm Steppin' Out,John Lennon,6,55,,,,,,,,,,,,,,
1980-09-20,100,Late At Night,England Dan Seals,6,57,,,,,,,,,,,,,,
2011-05-07,100,Friday,Rebecca Black,6,58,210025,false,0.684,0.889,8,-4.555,false,0.102,0.0307,0.00000257,0.775,0.582,112.004,4
1980-02-09,100,I'm Alive,Gamma,6,60,198120,false,0.724,0.612,0,-7.062,true,0.028,0.00558,0.0397,0.299,0.49,130.077,4
1980-03-15,100,I Shoulda Loved Ya,Narada Michael Walden,6,66,397133,false,0.759,0.598,0,-14.045,true,0.053,0.172,0.207,0.0995,0.914,113.807,4
1976-02-28,100,Growin' Up,Dan Hill,6,67,,,,,,,,,,,,,,
1977-11-19,100,Georgia Rhythm,Atlanta Rhythm Section,6,68,293800,false,0.71,0.588,7,-8.868,true,0.0372,0.41,0.00000205,0.0836,0.5,117.274,4
1982-09-11,100,Emotions In Motion,Billy Squier,6,68,298400,false,0.529,0.696,2,-5.729,true,0.0595,0.095,0.000459,0.0484,0.712,81.52,4
1976-07-17,100,I'll Get Over You,Crystal Gayle,6,71,210800,false,0.563,0.436,8,-8.661,true,0.0347,0.682,0.0,0.0854,0.451,109.843,4
1990-12-15,100,Love Is A Killer,Vixen,6,71,283306,false,0.417,0.681,7,-9.796,false,0.0359,0.224,0.0000124,0.128,0.257,186.238,4
1990-07-21,100,Follow My Heartbeat,A'me Lorain,6,72,,,,,,,,,,,,,,
1979-05-12,100,High On Your Love Suite,Rick James,6,72,205840,false,0.627,0.812,2,-8.109,true,0.0462,0.112,0.0,0.221,0.902,131.123,4
1979-06-30,100,Music Box,"Evelyn ""Champagne"" King",6,75,202293,false,0.828,0.75,10,-9.686,true,0.0413,0.058,0.0557,0.045,0.877,132.635,4
1988-09-03,100,"Mary, Mary",Run-D.M.C.,6,75,195253,false,0.89,0.882,3,-6.485,true,0.0969,0.00296,0.00289,0.0388,0.93,115.026,4
1989-10-14,100,I Don't Want A Lover,Texas,6,77,300600,false,0.763,0.44,7,-13.11,true,0.0388,0.181,0.000457,0.114,0.421,120.492,4
1991-10-05,100,"Gonna Catch You (From ""Cool As Ice"")",Lonnie Gordon,6,79,,,,,,,,,,,,,,
1991-04-06,100,Made Up My Mind,SaFire,6,82,287800,false,0.708,0.811,3,-10.299,false,0.0659,0.171,0.00812,0.652,0.763,118.703,4
1993-08-14,100,I Like It,Jomanda,6,83,264426,false,0.754,0.539,7,-10.188,false,0.0239,0.124,0.000293,0.132,0.595,95.77,4
1987-01-03,100,Every Beat Of My Heart,Rod Stewart,6,83,318533,false,0.494,0.381,9,-14.359,true,0.028,0.149,0.000205,0.0687,0.339,77.739,4
2000-01-01,100,NAStradamus,Nas,6,92,251933,true,0.823,0.62,8,-8.002,true,0.329,0.000484,0.0,0.494,0.628,90.57,4
2005-10-15,100,Footprints,T.O.K.,6,93,211960,false,0.7,0.618,4,-5.903,false,0.106,0.361,0.0,0.101,0.566,83.963,4
1968-12-14,93,Don't Be Afraid (Do As I Say),Frankie Karl & The Dreams,1,93,140320,false,0.725,0.315,2,-11.097,false,0.034,0.157,0.0,0.137,0.914,117.031,3
1970-02-28,93,Rock Island Line,Johnny Cash,1,93,129585,false,0.604,0.571,5,-9.606,true,0.225,0.487,0.0,0.0937,0.562,124.875,4
1971-09-04,93,Carey,Joni Mitchell,1,93,182906,false,0.626,0.542,1,-7.655,true,0.037,0.818,0.0,0.0949,0.769,75.368,4
1977-03-26,93,Six Packs A Day,Billy Lemmons,1,93,,,,,,,,,,,,,,
1998-11-28,93,Only You,Tami Davis,1,93,,,,,,,,,,,,,,
2009-03-14,93,O... Saya,M.I.A. & A R Rahman,1,93,213826,false,0.691,0.938,4,-7.808,false,0.105,0.0699,0.037,0.185,0.488,124.405,4
2009-07-25,93,Shining Down,Lupe Fiasco Featuring Matthew Santos,1,93,274106,true,0.371,0.914,0,-3.413,true,0.0826,0.00667,0.0,0.265,0.646,144.887,4
2009-08-15,93,Sooner Or Later,Michelle Branch,1,93,187106,false,0.685,0.759,7,-3.114,true,0.0288,0.13,0.0,0.12,0.757,116.201,4
2009-11-07,93,Bust A Move,Glee Cast,1,93,264333,false,0.923,0.925,9,-4.966,true,0.093,0.1,0.0000809,0.123,0.708,118.994,4
2010-05-29,93,Rose's Turn,Glee Cast,1,93,120160,false,0.545,0.399,10,-6.908,false,0.0529,0.717,0.0,0.117,0.501,103.266,4
2010-12-11,93,Crazy Beautiful Life,Ke$ha,1,93,,,,,,,,,,,,,,
2011-06-11,93,As Long As You're There,Glee Cast,1,93,256079,false,0.359,0.602,2,-5.525,true,0.0335,0.233,0.0,0.127,0.263,161.62,3
2013-10-26,93,Someone Else,Miley Cyrus,1,93,288333,false,0.668,0.761,9,-7.093,false,0.0912,0.03,0.0,0.365,0.34,133.985,4
2014-12-27,93,Come Join The Murder,The White Buffalo & The Forest Rangers,1,93,448093,false,0.529,0.445,5,-7.156,true,0.0275,0.67,0.032,0.106,0.179,124.166,4
2015-03-21,93,Adore,Cashmere Cat Featuring Ariana Grande,1,93,216000,false,0.331,0.614,5,-5.588,false,0.0586,0.0668,0.0000128,0.108,0.201,139.849,4
2015-05-30,93,Beautiful Life,Nick Fradiani,1,93,211066,false,0.578,0.903,6,-3.886,true,0.0533,0.073,0.0,0.179,0.416,108.798,3
2015-07-04,93,Sparks,Hilary Duff,1,93,185920,false,0.847,0.882,11,-4.536,false,0.0551,0.0416,0.000201,0.103,0.793,122.013,4
2016-04-16,93,Digits,Young Thug,1,93,176386,true,0.769,0.632,10,-4.228,false,0.0537,0.0325,0.0,0.116,0.294,131.932,4
2016-06-04,93,Blessings,Chance The Rapper Featuring Ty Dolla $ign,1,93,221939,false,0.714,0.343,10,-7.641,true,0.38,0.723,0.00000548,0.102,0.372,72.348,4
2016-11-19,93,Blue Notes,Meek Mill,1,93,227808,true,0.515,0.431,4,-8.251,true,0.257,0.665,0.0,0.147,0.184,141.392,4
2017-02-18,93,Culture,Migos Featuring DJ Khaled,1,93,153557,true,0.825,0.7,11,-5.098,false,0.243,0.0379,0.0,0.139,0.317,132.996,4
2017-02-25,93,Now & Later,Sage The Gemini,1,93,193181,false,0.781,0.57,11,-5.874,false,0.188,0.273,0.0,0.196,0.858,107.059,4
2017-04-22,93,Conscience,Kodak Black Featuring Future,1,93,219753,true,0.666,0.693,1,-3.638,true,0.199,0.047,0.0,0.115,0.132,159.972,4
2017-05-20,93,Sweet Creature,Harry Styles,1,93,224866,false,0.427,0.262,7,-8.541,true,0.0276,0.746,0.0,0.068,0.228,104.085,4
2019-01-12,93,Solo de Mi,Bad Bunny,1,93,197967,true,0.743,0.73,10,-4.314,false,0.125,0.287,0.000081,0.0778,0.15,179.972,4
2019-04-20,93,Right Back,Khalid,1,93,254999,false,0.786,0.428,5,-10.011,false,0.31,0.0933,0.0000011,0.156,0.556,97.001,4
2020-02-01,93,Stepdad,Eminem,1,93,213413,true,0.779,0.805,1,-3.121,true,0.178,0.018,0.0,0.321,0.557,145.68,4
2020-03-07,93,Shake The Room,Pop Smoke Featuring Quavo,1,93,,,,,,,,,,,,,,
2020-05-30,93,33,Polo G,1,93,170057,true,0.732,0.462,5,-10.191,false,0.406,0.126,0.0,0.12,0.117,180.067,4
2021-01-09,93,Death Ain't Easy,Lil Durk,1,93,192052,true,0.793,0.549,1,-9.96,true,0.285,0.042,0.0,0.118,0.55,90.014,4
1958-10-11,94,Bluebell,Mitch Miller and his Orchestra and Chorus,1,94,,,,,,,,,,,,,,
1959-11-07,94,Don't Destroy Me,Crash Craddock,1,94,124986,false,0.551,0.734,7,-9.39,true,0.135,0.773,0.0000723,0.271,0.801,87.468,4
1959-12-26,94,Do-Re-Mi,Anita Bryant,1,94,,,,,,,,,,,,,,
1961-03-11,94,Oh Mein Papa,Dick Lee,1,94,,,,,,,,,,,,,,
1962-02-10,94,Rough Lover,Aretha Franklin,1,94,165440,false,0.709,0.695,0,-8.652,true,0.235,0.794,0.00000298,0.258,0.785,80.957,4
1962-03-31,94,Pop-Eye Stroll,Mar-Keys,1,94,,,,,,,,,,,,,,
1962-09-15,94,Bonanza!,Johnny Cash,1,94,140306,false,0.548,0.492,3,-10.72,true,0.0287,0.898,0.0393,0.152,0.802,102.62,4
1963-07-27,94,Baja,The Astronauts,1,94,146146,false,0.407,0.794,6,-11.547,false,0.0402,0.00205,0.119,0.0763,0.584,155.153,4
1964-05-23,94,Big Boss Line,Jackie Wilson,1,94,171586,false,0.49,0.819,5,-7.08,true,0.112,0.732,0.0,0.371,0.816,202.277,4
1965-05-01,94,Sad Tomorrows,Trini Lopez,1,94,173626,false,0.492,0.261,9,-12.899,false,0.0292,0.499,0.0,0.0692,0.162,81.853,3
1966-01-29,94,Rib Tip's (Part 1),Andre Williams & His Orch.,1,94,,,,,,,,,,,,,,
1967-09-02,94,Paper Sun,Traffic featuring Stevie Winwood,1,94,255173,false,0.472,0.671,2,-12.15,true,0.0547,0.401,0.000265,0.113,0.512,132.031,4
1968-03-09,94,(You Can't Let The Boy Overpower) The Man In You,Chuck Jackson,1,94,186146,false,0.693,0.398,10,-15.016,false,0.0436,0.0234,0.0,0.297,0.8,94.646,4
1970-12-12,94,A Womans' Way,Rozetta Johnson,1,94,214493,false,0.538,0.603,0,-6.273,true,0.0266,0.461,0.00000343,0.416,0.742,94.039,4
1976-08-14,94,Rose Of Cimarron,Poco,1,94,402346,false,0.292,0.6,6,-11.758,true,0.0335,0.151,0.0152,0.115,0.398,158.706,4
2006-11-18,94,Change Me,Ruben Studdard,1,94,230386,false,0.721,0.627,1,-4.112,true,0.0552,0.16,0.0,0.0527,0.528,133.896,4
2007-05-05,94,A Feelin' Like That,Gary Allan,1,94,210640,false,0.57,0.817,8,-8.35,true,0.0415,0.000502,0.0000129,0.0844,0.487,113.466,4
2008-06-28,94,Coconut Juice,Tyga Featuring Travis McCoy,1,94,199413,false,0.565,0.773,2,-5.121,true,0.243,0.00118,0.0,0.284,0.397,84.026,4
2009-12-05,94,Bigger,Justin Bieber,1,94,197800,false,0.78,0.748,5,-2.863,false,0.121,0.226,0.0,0.352,0.884,104.075,4
2009-12-12,94,Speechless,Lady Gaga,1,94,270826,false,0.386,0.697,0,-4.182,true,0.0383,0.436,0.0,0.337,0.407,145.091,4
2009-12-26,94,And I Am Telling You I'm Not Going,Glee Cast,1,94,246866,false,0.378,0.609,10,-6.07,true,0.0525,0.498,0.0,0.509,0.191,123.7,4
2011-02-05,94,Stay The Night,James Blunt,1,94,216333,false,0.528,0.886,11,-6.249,false,0.0329,0.0159,0.0,0.0758,0.8,96.001,4
2011-06-25,94,Bang Bang Bang,Selena Gomez & The Scene,1,94,192866,false,0.732,0.972,7,-3.196,true,0.125,0.0631,0.000176,0.381,0.724,100.999,4
2011-09-17,94,President Carter,Lil Wayne,1,94,255373,true,0.676,0.618,2,-7.495,false,0.196,0.689,0.00821,0.127,0.466,79.799,4
2014-03-22,94,Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,1,94,235546,false,0.685,0.944,5,-2.793,true,0.145,0.0856,0.0,0.0927,0.757,124.987,4
2014-07-19,94,Calm Down,Busta Rhymes Featuring Eminem,1,94,355666,true,0.513,0.827,1,-3.958,false,0.309,0.0287,0.0,0.181,0.378,115.029,5
2015-02-21,94,A Little Too Much,Shawn Mendes,1,94,187026,false,0.553,0.507,11,-6.24,true,0.0304,0.473,0.0,0.108,0.57,83.093,4
2015-05-30,94,A Thousand Years,Sawyer Fredericks,1,94,169836,false,0.435,0.407,5,-6.249,true,0.0282,0.345,0.0,0.0933,0.362,148.029,3
2015-12-05,94,A.M.,One Direction,1,94,,,,,,,,,,,,,,
2015-12-26,94,Random,G-Eazy,1,94,180333,true,0.607,0.783,9,-6.891,true,0.139,0.0036,0.0,0.216,0.182,87.026,4
2017-06-10,94,Boy,Lee Brice,1,94,198973,false,0.498,0.408,6,-7.946,true,0.0331,0.644,0.0,0.0993,0.383,78.942,4
2017-09-16,94,Save Me,XXXTentacion,1,94,163201,true,0.731,0.204,9,-11.314,false,0.0369,0.307,0.0109,0.0989,0.191,142.141,4
2019-08-10,94,All Day Long,Chance The Rapper Featuring John Legend,1,94,208238,false,0.792,0.867,2,-3.527,true,0.191,0.0396,0.0,0.143,0.655,123.044,4
2020-01-18,94,20/20,Lil Tjay,1,94,230448,true,0.886,0.336,4,-12.779,true,0.239,0.557,0.0,0.0933,0.536,100.044,4
2020-03-14,94,Solia,Bad Bunny,1,94,159282,true,0.71,0.81,2,-5.507,true,0.0854,0.117,0.000132,0.154,0.184,92.041,4
2020-07-04,94,One Shot,YoungBoy Never Broke Again Featuring Lil Baby,1,94,,,,,,,,,,,,,,
2020-10-10,94,"Ay, Dios Mio!",Karol G,1,94,189840,false,0.715,0.706,11,-4.423,true,0.195,0.496,0.00134,0.106,0.522,179.997,4
2020-12-05,94,Circles,Megan Thee Stallion,1,94,170641,true,0.842,0.789,6,-8.733,false,0.178,0.0265,0.0,0.355,0.795,111.113,4
2021-01-30,94,Better Days,Ant Clemons Featuring Justin Timberlake,1,94,,,,,,,,,,,,,,
1958-08-30,95,Old MacDonald,The Chargers,1,95,,,,,,,,,,,,,,
1958-10-18,95,Paris,Perez Prado And His Orchestra,1,95,,,,,,,,,,,,,,
1958-10-25,95,Someday (You'll Want Me To Want You),Jodie Sands,1,95,,,,,,,,,,,,,,
1958-12-06,95,Billy Bayou,Jim Reeves,1,95,123693,false,0.54,0.563,2,-10.649,true,0.0787,0.676,0.0,0.149,0.895,166.563,4
1959-02-07,95,(Night Time Is) The Right Time,Ray Charles with the Raylettes,1,95,,,,,,,,,,,,,,
1959-09-12,95,Private Eye,The Olympics,1,95,145745,false,0.542,0.611,0,-6.934,true,0.0357,0.598,0.00212,0.758,0.936,127.58,4
1960-10-22,95,Dance With Me Georgie,The Bobbettes,1,95,,,,,,,,,,,,,,
1960-12-24,95,Child Of God,Bobby Darin,1,95,119866,false,0.643,0.525,0,-9.457,true,0.117,0.749,0.0,0.466,0.9,78.36,4
1961-09-16,95,Dear Mr. D.J. Play It Again,Tina Robin,1,95,,,,,,,,,,,,,,
1961-12-16,95,Seven Day Fool,Etta James,1,95,179760,false,0.552,0.615,5,-12.486,false,0.0448,0.713,0.0,0.4,0.765,141.113,4
1962-01-20,95,A Sunday Kind Of Love,Jan & Dean,1,95,137666,false,0.576,0.564,5,-11.96,true,0.0334,0.729,0.000022,0.112,0.95,113.395,4
1962-03-31,95,Play The Thing,Marlowe Morris Quintet,1,95,,,,,,,,,,,,,,
1962-05-19,95,"Quando, Quando, Quando (Tell Me When)",Pat Boone,1,95,,,,,,,,,,,,,,
1962-08-25,95,Beach Party,Dave York and The Beachcombers,1,95,,,,,,,,,,,,,,
1963-01-12,95,Someone Somewhere,Junior Parker,1,95,166733,false,0.531,0.486,7,-8.939,true,0.0247,0.644,0.000478,0.0862,0.346,105.308,4
1963-10-12,95,Cowboy Boots,Dave Dudley,1,95,130160,false,0.693,0.491,1,-11.534,true,0.0463,0.791,0.0,0.354,0.918,89.564,4
1965-01-02,95,A Little Bit Of Soap,Garnet Mimms,1,95,143560,false,0.632,0.661,10,-10.575,true,0.0786,0.485,0.0,0.0462,0.899,133.624,4
1966-01-01,95,Blue River,Elvis Presley,1,95,130386,false,0.669,0.859,2,-11.993,true,0.0458,0.162,0.0000043,0.224,0.936,101.429,4
1966-03-19,95,Big Time,Lou Christie,1,95,124493,false,0.426,0.675,8,-6.572,true,0.0286,0.132,0.0,0.316,0.813,152.98,4
1967-09-02,95,Penny Arcade,The Cyrkle,1,95,159640,false,0.662,0.515,7,-12.466,true,0.0646,0.344,0.0,0.082,0.74,100.451,4
1969-03-29,95,One Eye Open,The Maskman & The Agents,1,95,,,,,,,,,,,,,,
1969-10-11,95,All God's Children Got Soul,Dorothy Morrison,1,95,,,,,,,,,,,,,,
2004-03-06,95,Something Happened On The Way To Heaven,Deborah Cox,1,95,303640,false,0.615,0.964,2,-6.842,false,0.0517,0.0489,0.000323,0.225,0.472,131.965,4
2007-12-15,95,Still Will,50 Cent Featuring Akon,1,95,223813,false,0.439,0.73,2,-5.938,false,0.406,0.0551,0.000697,0.512,0.682,87.932,4
2008-03-08,95,Shake Your Pom Pom,Missy Elliott,1,95,232533,false,0.769,0.895,6,-3.914,false,0.199,0.108,0.0,0.291,0.539,98.466,4
2009-03-07,95,Break My Heart,Spectacular! Cast,1,95,190133,false,0.584,0.939,1,-3.081,false,0.0538,0.00081,0.0,0.337,0.783,141.007,4
2010-03-27,95,Ooh Baby,Mario,1,95,220400,false,0.622,0.593,8,-6.779,false,0.0363,0.00611,0.0000217,0.263,0.374,75.025,4
2011-09-17,95,So Special,Lil Wayne Featuring John Legend,1,95,232093,true,0.404,0.871,5,-4.606,false,0.133,0.0118,0.0,0.87,0.192,145.414,4
2012-07-07,95,Right Here,Justin Bieber Featuring Drake,1,95,204186,false,0.639,0.57,1,-4.966,true,0.042,0.0233,0.0,0.329,0.728,92.073,4
2012-12-08,95,Stars,Grace Potter & The Nocturnals,1,95,215933,false,0.432,0.483,0,-6.696,true,0.0276,0.195,0.0011,0.0741,0.156,140.173,4
2012-12-15,95,Are You Happy Now?,Cassadee Pope,1,95,230746,false,0.439,0.879,1,-4.791,true,0.0499,0.00196,0.000024,0.142,0.465,179.982,4
2014-04-26,95,Bad Blood,Bastille,1,95,212613,false,0.663,0.777,5,-5.496,false,0.0375,0.0157,0.00829,0.0755,0.94,143.003,4
2015-01-10,95,Bad B*tch,French Montana Featuring Jeremih,1,95,,,,,,,,,,,,,,
2015-03-07,95,Now & Forever,Drake,1,95,281320,true,0.575,0.515,6,-7.325,true,0.0324,0.132,0.0,0.102,0.0946,107.945,4
2015-08-08,95,Blow A Bag,Future,1,95,194240,true,0.793,0.607,4,-6.488,false,0.082,0.218,0.00000495,0.348,0.15,140.992,4
2017-08-26,95,Chillin' Like A Villain,"Sofia Carson, Cameron Boyce, Booboo Stewart & Mitchell Hope",1,95,193792,false,0.676,0.776,8,-6.629,true,0.0908,0.0374,0.0,0.226,0.792,113.92,4
2017-09-16,95,Carry On,XXXTentacion,1,95,129720,true,0.735,0.197,3,-13.378,false,0.537,0.768,0.000276,0.296,0.383,147.899,4
2017-11-04,95,Stunting Ain't Nuthin,Gucci Mane Featuring Slim Jxmmi & Young Dolph,1,95,316053,true,0.86,0.71,7,-5.705,true,0.285,0.177,0.0,0.0865,0.764,122.993,4
2017-12-23,95,Bella y Sensual,Romeo Santos Featuring Nicky Jam & Daddy Yankee,1,95,204700,false,0.635,0.713,11,-6.909,true,0.0937,0.228,0.0,0.0506,0.749,179.864,4
2019-01-05,95,ASMR,21 Savage,1,95,171713,true,0.84,0.543,1,-7.738,true,0.476,0.0399,0.0,0.117,0.161,170.067,4
2019-08-10,95,Do You Remember,Chance The Rapper Featuring Death Cab For Cutie,1,95,236685,false,0.606,0.655,6,-6.328,true,0.402,0.139,0.0,0.103,0.696,159.824,4
2019-08-17,95,Days In The East,Drake,1,95,353697,true,0.733,0.361,1,-11.129,true,0.135,0.348,0.000285,0.0942,0.0361,94.902,4
